City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
272,san pedro pochutla,15.7333,-96.4667,33.170000000000016,48,38,3.13,MX,1690314071
273,ghadamis,30.1337,9.5007,38.200000000000045,9,0,3.96,LY,1690314235
274,mundri,-6.9558,111.71,22.430000000000007,84,85,2.17,ID,1690314236
275,bodaybo,57.8506,114.1933,16.54000000000002,87,5,1.0,RU,1690313669
276,shache,38.4167,77.2406,30.950000000000045,36,51,1.82,CN,1690314154
277,luderitz,-26.6481,15.1594,13.110000000000014,86,93,2.92,NA,1690313925
278,den burg,53.0542,4.7972,15.550000000000011,78,75,5.66,NL,1690313916
279,qaqortoq,60.7167,-46.0333,6.760000000000048,87,89,2.64,GL,1690314238
280,lamu,-2.2717,40.902,24.560000000000002,81,20,7.53,KE,1690314238
281,meano,42.4466,-8.7812,19.660000000000025,65,4,4.02,ES,1690314239
282,cockburn town,21.4612,-71.1419,28.970000000000027,75,31,7.25,TC,1690313746
283,nuuk,64.1835,-51.7216,13.340000000000032,54,0,3.09,GL,1690314239
284,pangody,65.85,74.4859,19.30000000000001,73,97,6.19,RU,1690313711
285,jinka,5.65,36.65,20.470000000000027,65,79,1.71,ET,1690314240
286,palikir - national government center,6.9248,158.1611,25.410000000000025,94,100,0.0,FM,1690314240
287,la ronge,55.1001,-105.2842,24.140000000000043,43,75,7.72,CA,1690314240
288,lerwick,60.1545,-1.1494,11.0,75,100,8.72,GB,1690313961
289,walvis bay,-22.9575,14.5053,12.830000000000041,87,92,1.54,NA,1690313915
290,chonchi,-42.6128,-73.8092,11.730000000000018,90,63,2.84,CL,1690314241
291,lewiston orchards,46.3804,-116.9754,27.620000000000005,36,40,5.09,US,1690314241
292,celestun,20.8667,-90.4,31.370000000000005,63,54,6.41,MX,1690314241
293,bonthe,7.5264,-12.505,24.08000000000004,93,100,2.74,SL,1690314242
294,cova figueira,14.8905,-24.2934,22.79000000000002,89,45,5.98,CV,1690314242
295,olinda,-8.0089,-34.8553,26.850000000000023,74,40,5.66,BR,1690314094
296,zabol,32.25,67.25,24.760000000000048,48,100,1.1,AF,1690314242
297,anadyr,64.75,177.4833,12.28000000000003,81,75,3.58,RU,1690314243
298,malinyi,-8.9333,36.1333,21.930000000000007,49,19,1.31,TZ,1690314243
299,taltal,-25.4,-70.4833,17.78000000000003,65,23,1.45,CL,1690314018
300,yakeshi,49.2833,120.7333,14.910000000000025,88,95,1.4,CN,1690314243
301,yuzhno-kurilsk,44.0306,145.8556,18.54000000000002,99,22,0.71,RU,1690313940
302,birzebbuga,35.8258,14.5269,32.379999999999995,51,0,2.06,MT,1690314244
303,fada,9.5667,8.3,21.210000000000036,97,14,0.9,NG,1690314050
304,beau vallon,-20.4189,57.6953,21.230000000000018,94,40,2.06,MU,1690314244
305,atasu,48.6814,71.6433,21.850000000000023,38,5,4.54,KZ,1690314244
306,piacabucu,-10.4056,-36.4344,24.170000000000016,82,29,3.41,BR,1690314245
307,pawai,24.2667,80.1667,30.590000000000032,65,100,1.83,IN,1690314245
308,pailon,-17.65,-62.75,21.82000000000005,31,0,4.58,BO,1690314245
309,yemva,62.59,50.8594,11.800000000000011,99,70,1.67,RU,1690314245
310,at taj,24.2049,23.2857,32.120000000000005,12,0,5.61,LY,1690313946
311,grudziadz,53.4841,18.7537,18.33000000000004,72,100,2.26,PL,1690314246
312,yazoo city,32.8551,-90.4056,34.950000000000045,32,0,1.59,US,1690314246
313,tondano,1.3038,124.9112,23.05000000000001,96,100,1.74,ID,1690314246
314,tralee,52.2704,-9.7026,14.980000000000018,86,10,2.03,IE,1690314246
315,fuman,37.2273,49.3142,24.960000000000036,68,60,1.18,IR,1690314247
316,rauma,61.1272,21.5113,20.02000000000004,78,100,2.23,FI,1690314247
317,melfort,52.8667,-104.6177,24.07000000000005,64,91,6.17,CA,1690314247
318,pirallahi,40.4723,50.333,26.08000000000004,78,100,12.19,AZ,1690314247
319,borogontsy,62.6683,131.1683,12.720000000000027,77,51,1.94,RU,1690314247
320,magadan,59.5667,150.8,12.980000000000018,89,32,1.67,RU,1690313827
321,bikenibeu village,1.3673,173.1241,25.980000000000018,94,75,1.03,KI,1690314248
322,immokalee,26.4187,-81.4173,37.75,46,0,2.57,US,1690314248
323,mil'kovo,55.6078,37.7956,20.220000000000027,95,92,3.45,RU,1690313428
324,atar,20.5169,-13.0499,40.0,16,41,4.33,MR,1690314075
325,zag,46.9441,99.165,10.060000000000002,58,52,1.96,MN,1690314249
326,haninge,59.1678,18.1448,17.590000000000032,84,59,3.51,SE,1690314249
327,kourou,5.1552,-52.6478,28.03000000000003,73,87,4.2,GF,1690313759
328,sampit,-2.5333,112.95,22.730000000000018,97,100,1.23,ID,1690314250
329,prabumulih,-3.45,104.25,22.560000000000002,99,26,1.31,ID,1690314250
330,yemetsk,63.4721,41.7941,12.07000000000005,95,68,1.71,RU,1690314250
331,idri,27.5,13.2667,35.129999999999995,10,0,3.52,LY,1690314250
332,salalah,17.0151,54.0924,26.05000000000001,94,100,3.09,OM,1690314251
333,winburg,-28.518,27.0093,10.160000000000025,22,72,3.65,ZA,1690314251
334,kavaje,41.1856,19.5569,34.09000000000003,38,98,9.17,AL,1690314251
335,cuyo,10.8525,121.0086,28.83000000000004,77,57,10.35,PH,1690314023
336,vega de alatorre,20.0333,-96.6333,28.930000000000007,72,100,4.06,MX,1690314154
337,ak-dovurak,51.1833,90.6,15.350000000000023,83,100,0.48,RU,1690314252
338,khor,47.8861,134.9464,19.08000000000004,97,92,2.62,RU,1690314252
339,la'ie,21.6477,-157.9253,29.379999999999995,73,70,7.27,US,1690314252
340,novaya igirma,57.1334,103.9112,16.420000000000016,89,99,0.78,RU,1690314252
341,sechura,-5.5569,-80.8222,26.980000000000018,57,100,6.47,PE,1690314079
342,dicle,38.3751,40.0722,23.610000000000014,40,0,3.43,TR,1690314253
343,borodulikha,50.7184,80.9295,16.950000000000045,54,15,2.77,KZ,1690314253
344,arenapolis,-14.4503,-56.8461,34.73000000000002,18,0,2.19,BR,1690314102
345,altai,46.3722,96.2583,12.090000000000032,42,0,1.02,MN,1690314253
346,krasnyy chikoy,50.3643,108.7512,13.990000000000009,95,100,0.2,RU,1690314254
347,la gi,10.6667,107.7833,24.900000000000034,92,94,4.23,VN,1690314254
348,as saffaniyah,27.9708,48.73,36.210000000000036,23,16,3.67,SA,1690314254
349,hanzhong,33.0728,107.0303,22.720000000000027,90,99,0.43,CN,1690314255
350,arawa,-6.2132,155.5367,24.79000000000002,94,100,1.96,PG,1690313982
351,copala,16.65,-98.9833,31.510000000000048,59,53,4.13,MX,1690314255
352,newman,37.3138,-121.0208,35.03000000000003,11,1,1.65,US,1690314255
353,palmer,42.1584,-72.3287,30.140000000000043,59,100,1.96,US,1690314106
354,tual,-5.6667,132.75,25.189999999999998,80,100,9.34,ID,1690314256
355,keelung,25.1283,121.7419,30.03000000000003,88,100,9.94,TW,1690314257
356,kaffrine,14.1059,-15.5508,29.700000000000045,67,100,5.26,SN,1690314258
357,okahao,-17.885,15.0667,20.860000000000014,20,42,3.46,NA,1690314259
358,torrington,41.8007,-73.1212,29.83000000000004,72,100,3.81,US,1690314259
359,vilyuysk,63.7553,121.6247,12.82000000000005,62,16,1.95,RU,1690314089
360,zahedan,29.4963,60.8629,29.950000000000045,35,0,5.14,IR,1690314260
361,nzerekore,7.7562,-8.8179,21.24000000000001,99,100,0.91,GN,1690314260
362,zonguldak,41.25,31.8333,16.82000000000005,72,0,2.16,TR,1690314261
363,st. john's,47.5649,-52.7093,27.660000000000025,57,75,4.63,CA,1690314144
364,zhanaozen,43.3,52.8,25.460000000000036,57,100,6.98,KZ,1690314263
365,shingu,33.7333,135.9833,24.29000000000002,90,0,1.83,JP,1690314263
366,viedma,-40.8135,-62.9967,8.550000000000011,76,100,6.07,AR,1690313799
367,aioun,16.6614,-9.6149,38.629999999999995,27,50,1.21,MR,1690314264
368,letterkenny,54.95,-7.7333,16.939999999999998,88,60,1.61,IE,1690314264
369,mejit,10.2753,170.8646,28.390000000000043,80,48,7.76,MH,1690313885
370,holmsund,63.706,20.3641,14.970000000000027,76,75,2.68,SE,1690314264
371,atlantis,-33.5667,18.4834,12.210000000000036,86,12,2.63,ZA,1690314265
372,itoman,26.1247,127.6694,29.110000000000014,92,75,6.17,JP,1690314265
373,jayapura,-2.5333,140.7,25.660000000000025,91,90,2.11,ID,1690314127
374,camp swift,30.1908,-97.2922,39.450000000000045,41,0,0.89,US,1690314265
375,bloomington,44.8408,-93.2983,35.629999999999995,47,40,4.63,US,1690314242
376,tofol,5.3248,163.0078,28.590000000000032,74,100,4.92,FM,1690314265
377,huangmei,30.1924,116.025,26.629999999999995,89,100,1.29,CN,1690314266
378,okha,53.5739,142.9478,12.910000000000025,96,100,5.54,RU,1690313977
379,brandon,27.9378,-82.2859,34.370000000000005,66,40,3.6,US,1690314160
380,santana,-0.0583,-51.1817,33.10000000000002,58,40,3.6,BR,1690314266
381,grantsville,40.5999,-112.4644,35.53000000000003,26,0,5.66,US,1690314266
382,hammerfest,70.6634,23.6821,14.25,77,0,4.12,NO,1690313769
383,medina,24.4686,39.6142,38.24000000000001,8,0,4.63,SA,1690314267
384,alice springs,-23.7,133.8833,7.75,66,0,2.57,AU,1690314143
385,lospalos,-8.5186,127.0025,17.77000000000004,90,51,2.22,TL,1690314267
386,olyokminsk,60.3736,120.4264,15.950000000000045,90,7,1.02,RU,1690314267
387,yasnyy,51.0333,59.8742,17.970000000000027,89,100,5.19,RU,1690314268
388,dul'durga,50.6761,113.5931,13.830000000000041,81,42,0.63,RU,1690314268
389,tazacorte,28.629,-17.9293,23.54000000000002,85,75,5.66,ES,1690313706
390,coronel dorrego,-38.7187,-61.2873,11.460000000000036,54,95,6.38,AR,1690314268
391,sao vicente,-23.9631,-46.3919,29.100000000000023,54,0,1.03,BR,1690314268
392,uliastay,47.7417,96.8444,10.020000000000039,66,1,2.02,MN,1690314269
393,mana,5.6592,-53.7767,27.879999999999995,80,42,4.06,GF,1690314269
394,thunder bay,48.4001,-89.3168,27.950000000000045,42,40,4.63,CA,1690313671
395,carnarvon,-24.8667,113.6333,17.650000000000034,58,66,8.36,AU,1690314269
396,al 'aziziyah,32.9058,45.0616,38.02000000000004,11,0,4.39,IQ,1690314270
397,al bawiti,28.3492,28.8659,31.980000000000018,31,1,6.19,EG,1690314270
398,menongue,-14.6585,17.691,16.939999999999998,28,96,1.43,AO,1690314270
399,al qusiyah,27.4402,30.8184,34.150000000000034,15,7,3.45,EG,1690314270
400,sao joao da barra,-21.6403,-41.0511,26.05000000000001,84,6,6.07,BR,1690313688
401,kamen'-rybolov,44.7481,132.0403,19.950000000000045,92,84,1.24,RU,1690314270
402,oranjemund,-28.55,16.4333,14.110000000000014,74,100,5.22,NA,1690314271
403,dryden,49.7833,-92.7503,26.160000000000025,53,0,3.09,CA,1690314271
404,babana,10.4295,3.815,25.860000000000014,78,81,2.09,NG,1690314151
405,garoua boulai,5.8833,14.55,18.640000000000043,96,100,1.26,CM,1690314271
406,peace river,56.2501,-117.286,19.170000000000016,82,75,6.69,CA,1690314099
407,klaksvik,62.2266,-6.589,10.510000000000048,86,100,5.46,FO,1690314272
408,grand falls-windsor,48.9332,-55.6649,24.610000000000014,63,86,2.99,CA,1690314272
409,tucupita,9.0622,-62.051,31.730000000000018,57,89,2.38,VE,1690314272
410,prineville,44.2999,-120.8345,27.110000000000014,42,0,1.54,US,1690314273
411,talgram,27.05,79.65,29.180000000000007,75,79,2.79,IN,1690314273
412,betio village,1.358,172.9211,26.02000000000004,74,54,2.46,KI,1690313935
413,gisborne,-38.6533,178.0042,8.810000000000002,84,98,8.35,NZ,1690313499
414,charleston,32.7766,-79.9309,33.900000000000034,65,0,3.6,US,1690314051
415,gewane,10.1664,40.6453,30.650000000000034,45,99,8.87,ET,1690314273
416,banda aceh,5.5577,95.3222,26.83000000000004,77,90,5.62,ID,1690313922
417,labrador city,52.9463,-66.9114,15.950000000000045,88,100,5.14,CA,1690314274
418,kupang,-10.1667,123.5833,21.77000000000004,80,20,5.92,ID,1690314122
419,kidal,18.4411,1.4078,34.860000000000014,30,88,7.42,ML,1690314274
420,turaif,31.6725,38.6637,32.14000000000004,13,0,5.14,SA,1690314274
421,nogent-le-rotrou,48.3333,1.0,15.920000000000016,71,71,2.52,FR,1690314275
422,isla vista,34.4133,-119.861,38.47000000000003,61,83,2.05,US,1690314275
423,as sulayyil,20.4607,45.5779,35.14000000000004,8,97,3.38,SA,1690313872
424,kaspiyskiy,45.3929,47.3707,24.850000000000023,66,0,1.46,RU,1690314276
425,mudgee,-32.5943,149.5871,5.460000000000036,96,0,1.53,AU,1690314276
426,mahdishahr,35.7108,53.3556,26.04000000000002,28,86,2.72,IR,1690314276
427,arroio grande,-32.2375,-53.0869,13.470000000000027,96,100,3.99,BR,1690314276
428,ust'-ilimsk,58.0006,102.6619,18.340000000000032,73,100,1.21,RU,1690314276
429,daru,-9.0763,143.2092,24.060000000000002,81,31,6.16,PG,1690314105
430,broken hill,-31.95,141.4333,7.490000000000009,71,0,3.08,AU,1690313709
431,axim,4.8699,-2.2405,24.660000000000025,91,96,3.49,GH,1690313917
432,punta del este,-34.9667,-54.95,14.060000000000002,91,75,5.81,UY,1690314277
433,castillos,-34.1667,-53.8333,12.53000000000003,92,100,4.09,UY,1690313931
434,watertown,42.3709,-71.1828,30.660000000000025,75,95,2.24,US,1690314035
435,puerto baquerizo moreno,-0.9,-89.6,27.55000000000001,74,20,4.12,EC,1690314278
436,vytegra,61.0064,36.4481,15.350000000000023,78,100,2.9,RU,1690314156
437,usogorsk,63.4106,48.6872,12.980000000000018,97,100,1.2,RU,1690314031
438,tezu,27.9167,96.1667,24.910000000000025,91,92,1.26,IN,1690314278
439,saldanha,-33.0117,17.9442,10.03000000000003,66,47,4.27,ZA,1690313920
440,lepsy,46.235,78.9456,27.220000000000027,21,3,1.71,KZ,1690314279
441,camana,-16.6228,-72.7111,19.04000000000002,75,40,3.83,PE,1690314279
442,limassol,34.675,33.0333,29.04000000000002,70,0,1.54,CY,1690314281
443,lubbock,33.6001,-101.8338,37.99000000000001,20,40,9.26,US,1690314129
444,freetown,8.484,-13.2299,26.840000000000032,83,75,3.6,SL,1690313934
445,kapuskasing,49.4169,-82.4331,26.05000000000001,41,100,6.17,CA,1690314282
446,marsh harbour,26.5412,-77.0636,29.960000000000036,68,100,4.59,BS,1690314282
447,quiberon,47.4841,-3.1196,17.82000000000005,82,97,3.13,FR,1690314283
448,pugachev,52.0133,48.8025,19.900000000000034,68,12,3.43,RU,1690314283
449,falmouth,50.1544,-5.0711,16.480000000000018,81,0,2.57,GB,1690314284
450,marovoay,-16.1,46.6333,21.439999999999998,86,23,1.28,MG,1690314284
451,hun,29.1268,15.9477,36.110000000000014,12,0,6.59,LY,1690314284
452,muroto-misakicho,33.2833,134.15,26.370000000000005,84,9,2.76,JP,1690314285
453,rio grande,-32.035,-52.0986,16.060000000000002,92,100,6.21,BR,1690314162
454,yayva,59.3303,57.2641,13.990000000000009,81,100,0.96,RU,1690314285
455,petit-bourg,16.1914,-61.5916,28.430000000000007,89,75,1.03,GP,1690314285
456,al hazm,16.1641,44.7769,32.05000000000001,28,99,4.28,YE,1690314286
457,siran,40.1894,39.1267,13.050000000000011,91,5,1.85,TR,1690314286
458,leava,-14.3,-178.1667,26.05000000000001,78,100,7.16,WF,1690314286
459,khovd,48.0056,91.6419,18.57000000000005,39,99,1.4,MN,1690314286
460,sandnessjoen,66.0217,12.6316,18.29000000000002,77,40,4.12,NO,1690313839
461,tamanrasset,22.785,5.5228,33.950000000000045,11,0,3.09,DZ,1690314063
462,andergrove,-21.0833,149.1833,18.689999999999998,76,57,9.72,AU,1690314287
463,korhogo,9.45,-5.6333,24.450000000000045,85,96,1.41,CI,1690314287
464,almunecar,36.7339,-3.6907,31.79000000000002,40,0,1.92,ES,1690314288
465,timmins,48.4669,-81.3331,23.900000000000034,38,75,2.06,CA,1690314159
466,pakuranga,-36.8833,174.9167,10.930000000000007,70,75,13.38,NZ,1690314288
467,rundu,-17.9333,19.7667,18.07000000000005,21,100,2.33,NA,1690314210
468,kokopo,-4.352,152.2633,24.760000000000048,86,94,5.31,PG,1690314289
469,banff,51.1762,-115.5698,22.57000000000005,22,13,4.63,CA,1690314289
470,choma,-16.8065,26.9531,15.420000000000016,48,3,2.6,ZM,1690313744
471,santa sylvina,-27.8326,-61.1375,15.330000000000041,69,100,0.52,AR,1690314289
472,pyay,18.8167,95.2167,25.180000000000007,90,94,2.59,MM,1690314289
473,tashtagol,52.7657,87.8894,14.450000000000045,95,98,1.59,RU,1690314290
474,kayangel,8.0823,134.7173,25.840000000000032,86,100,5.07,PW,1690314110
475,sosenskiy,54.059,35.9623,16.910000000000025,96,100,3.11,RU,1690314290
476,crane,31.3974,-102.3501,36.99000000000001,18,24,7.15,US,1690314290
477,senekal,-28.3197,27.6208,10.610000000000014,23,44,2.72,ZA,1690314290
478,dubna,56.7333,37.1667,15.410000000000025,97,98,1.96,RU,1690314291
479,destin,30.3935,-86.4958,35.25,59,0,4.12,US,1690314001
480,el granada,37.5027,-122.4694,33.110000000000014,64,20,8.23,US,1690313937
481,gbarnga,6.9956,-9.4722,21.700000000000045,99,100,1.07,LR,1690314123
482,margate,51.3813,1.3862,17.710000000000036,70,78,0.89,GB,1690313709
483,reggane,26.7158,0.1714,41.32000000000005,5,0,5.05,DZ,1690314042
484,itaituba,-4.2761,-55.9836,35.09000000000003,38,20,3.6,BR,1690314292
485,sept-iles,50.2001,-66.3821,22.29000000000002,85,75,2.57,CA,1690314292
486,sinop,41.7711,34.8709,17.29000000000002,55,0,2.93,TR,1690314292
487,leua,48.2156,18.6071,14.689999999999998,92,9,2.66,SK,1690314293
488,namibe,-15.1961,12.1522,16.870000000000005,84,100,2.4,AO,1690314135
489,saint-francois,46.4154,3.9054,16.689999999999998,77,0,3.09,FR,1690313844
490,launceston,-41.45,147.1667,11.560000000000002,85,100,5.14,AU,1690314293
491,itamaraca,-7.7478,-34.8256,27.03000000000003,73,69,4.46,BR,1690314294
492,zastron,-30.3023,27.084,8.270000000000039,15,100,2.89,ZA,1690314294
493,porirua,-41.1333,174.85,8.680000000000007,90,100,12.25,NZ,1690314294
494,stiens,53.2623,5.7577,15.990000000000009,84,100,3.09,NL,1690314295
495,murun-kuren,49.6342,100.1625,10.140000000000043,78,41,2.0,MN,1690314295
496,sainte-menehould,49.0833,4.9,14.939999999999998,83,18,1.45,FR,1690314295
497,sinjar,36.3209,41.8754,32.410000000000025,16,0,2.36,IQ,1690314295
498,south hedland,-20.4089,118.5983,12.960000000000036,76,40,2.57,AU,1690314295
499,salumbar,24.1333,74.05,27.52000000000004,84,100,3.87,IN,1690314296
500,bu'aale,1.0833,42.5833,23.29000000000002,78,13,3.89,SO,1690314296
501,baidoa,3.1138,43.6498,22.460000000000036,68,40,8.81,SO,1690314296
502,toamasina,-18.1667,49.3833,20.0,100,40,1.03,MG,1690314296
503,tosontsengel,48.7567,98.2839,7.660000000000025,77,42,1.64,MN,1690314296
504,boa vista,2.8197,-60.6733,31.99000000000001,58,75,1.54,BR,1690314297
505,ornskoldsvik,63.2909,18.7153,14.53000000000003,88,100,1.54,SE,1690314297
506,tarfaya,27.9358,-12.9218,21.310000000000002,87,0,8.27,MA,1690314297
507,bezenchuk,52.982,49.4333,18.439999999999998,73,80,1.98,RU,1690314297
508,north platte,41.1239,-100.7654,36.18000000000001,53,0,2.57,US,1690314298
509,niquelandia,-14.4739,-48.4597,31.410000000000025,21,11,1.66,BR,1690314298
510,selfoss,63.9331,-20.9971,12.330000000000041,83,99,3.76,IS,1690314298
511,baharly,38.4362,57.4316,33.0,35,0,4.25,TM,1690314298
512,ugoofaaru,5.6667,73.0,27.600000000000023,80,100,2.9,MV,1690313875
513,alesund,62.4723,6.1549,17.170000000000016,92,75,5.14,NO,1690313772
514,gandarbal,34.2333,74.7833,19.27000000000004,82,36,1.47,IN,1690314299
515,port shepstone,-30.7414,30.455,17.010000000000048,83,100,6.4,ZA,1690314299
516,borisoglebskiy,57.2586,39.1508,16.950000000000045,72,100,2.72,RU,1690314299
517,iranshahr,27.2025,60.6848,34.19,49,100,6.17,IR,1690314300
518,mount pearl,47.5166,-52.7813,27.189999999999998,57,75,4.63,CA,1690314300
519,gufeng,26.9083,118.9819,19.670000000000016,97,81,1.74,CN,1690314300
520,la huerta,19.4667,-104.65,28.27000000000004,54,94,2.57,MX,1690314301
521,zaragoza,41.6561,-0.8773,22.25,44,0,9.26,ES,1690314289
522,mao,39.8885,4.2658,24.310000000000002,69,40,3.6,ES,1690314301
523,michurinsk,52.8978,40.4907,19.07000000000005,72,98,4.67,RU,1690314301
524,laguna,38.421,-121.4238,36.710000000000036,35,0,2.06,US,1690313892
525,n'dalatando,-9.2978,14.9116,19.870000000000005,66,1,2.78,AO,1690314302
526,vernon,50.2581,-119.2691,21.340000000000032,46,100,1.54,CA,1690314274
527,san nicolas,18.1725,120.5953,26.950000000000045,94,100,13.38,PH,1690313805
528,nguigmi,14.2495,13.1092,34.43000000000001,35,10,2.65,NE,1690313708
529,iwye,53.9299,25.7727,18.210000000000036,72,84,2.99,BY,1690314304
530,swakopmund,-22.6833,14.5333,12.770000000000039,86,94,0.89,NA,1690313813
531,burang,30.25,81.1667,11.560000000000002,85,100,2.13,CN,1690314305
532,malvik,63.4333,10.6833,15.800000000000011,86,75,2.57,NO,1690314306
533,brisas de zicatela,15.8369,-97.0419,32.29000000000002,55,40,2.57,MX,1690313842
534,irymple,-34.25,142.1667,7.340000000000032,81,0,2.45,AU,1690314307
535,kalajoki,64.25,23.95,15.510000000000048,96,30,2.28,FI,1690314307
536,fortuna,40.5982,-124.1573,21.629999999999995,82,35,6.17,US,1690314308
537,ciudad madero,22.2667,-97.8333,28.110000000000014,78,75,2.2,MX,1690314180
538,maun,-19.9833,23.4167,21.980000000000018,21,0,4.63,BW,1690314308
539,manokwari,-0.8667,134.0833,25.730000000000018,83,96,1.33,ID,1690313875
540,miles city,46.4083,-105.8406,36.54000000000002,15,0,7.72,US,1690314309
541,masterton,-40.9597,175.6575,7.160000000000025,91,100,5.06,NZ,1690313840
542,ayorou,14.7308,0.9174,36.55000000000001,33,4,1.44,NE,1690314310
543,korkuteli,37.065,30.1957,23.980000000000018,23,0,2.57,TR,1690314310
544,hlohovec,48.4317,17.8031,17.57000000000005,94,6,2.33,SK,1690314311
545,kwang binh,17.4833,106.6,26.08000000000004,84,62,1.89,VN,1690314311
546,ushirombo,-3.4919,31.9639,22.400000000000034,34,12,2.05,TZ,1690314312
